"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2503,50,0,0,"Erlinsbach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2511,50,0,0,"Aeschi SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2513,50,0,0,"Biberist SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2514,50,0,0,"Bolken SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2516,50,0,0,"Deitingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2517,50,0,0,"Derendingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2518,50,0,0,"Etziken SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2519,50,0,0,"Gerlafingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2520,50,0,0,"Halten SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2523,50,0,0,"Horriwil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2524,50,0,0,"Hüniken SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2525,50,0,0,"Kriegstetten SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2526,50,0,0,"Lohn-Ammannsegg SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2527,50,0,0,"Luterbach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2528,50,0,0,"Obergerlafingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2529,50,0,0,"Oekingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2530,50,0,0,"Recherswil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2532,50,0,0,"Subingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2534,50,0,0,"Zuchwil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2535,50,0,0,"Drei Höfe SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2541,50,0,0,"Balm bei Günsberg SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2542,50,0,0,"Bellach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2543,50,0,0,"Bettlach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2544,50,0,0,"Feldbrunnen-St. Niklaus SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2545,50,0,0,"Flumenthal SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2546,50,0,0,"Grenchen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2547,50,0,0,"Günsberg SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2548,50,0,0,"Hubersdorf SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2549,50,0,0,"Kammersrohr SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2550,50,0,0,"Langendorf SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2551,50,0,0,"Lommiswil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2553,50,0,0,"Oberdorf SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2554,50,0,0,"Riedholz SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2555,50,0,0,"Rüttenen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2556,50,0,0,"Selzach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2571,50,0,0,"Boningen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2572,50,0,0,"Däniken SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2573,50,0,0,"Dulliken SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2574,50,0,0,"Eppenberg-Wöschnau SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2575,50,0,0,"Fulenbach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2576,50,0,0,"Gretzenbach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2578,50,0,0,"Gunzgen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2579,50,0,0,"Hägendorf SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2580,50,0,0,"Kappel SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2581,50,0,0,"Olten SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2582,50,0,0,"Rickenbach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2583,50,0,0,"Schönenwerd SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2584,50,0,0,"Starrkirch-Wil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2585,50,0,0,"Walterswil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2586,50,0,0,"Wangen bei Olten SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2601,50,0,0,"Solothurn SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2611,50,0,0,"Bärschwil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2612,50,0,0,"Beinwil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2613,50,0,0,"Breitenbach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2614,50,0,0,"Büsserach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2615,50,0,0,"Erschwil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2616,50,0,0,"Fehren SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2617,50,0,0,"Grindel SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2618,50,0,0,"Himmelried SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2619,50,0,0,"Kleinlützel SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2620,50,0,0,"Meltingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2621,50,0,0,"Nunningen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
2622,50,0,0,"Zullwil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4001,50,0,0,"Aarau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4002,50,0,0,"Biberstein AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4003,50,0,0,"Buchs AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4004,50,0,0,"Densbüren AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4005,50,0,0,"Erlinsbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4006,50,0,0,"Gränichen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4007,50,0,0,"Hirschthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4008,50,0,0,"Küttigen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4009,50,0,0,"Muhen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4010,50,0,0,"Oberentfelden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4012,50,0,0,"Suhr AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4013,50,0,0,"Unterentfelden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4021,50,0,0,"Baden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4022,50,0,0,"Bellikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4023,50,0,0,"Bergdietikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4024,50,0,0,"Birmenstorf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4026,50,0,0,"Ennetbaden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4027,50,0,0,"Fislisbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4028,50,0,0,"Freienwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4029,50,0,0,"Gebenstorf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4030,50,0,0,"Killwangen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4031,50,0,0,"Künten AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4032,50,0,0,"Mägenwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4033,50,0,0,"Mellingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4034,50,0,0,"Neuenhof AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4035,50,0,0,"Niederrohrdorf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4037,50,0,0,"Oberrohrdorf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4038,50,0,0,"Obersiggenthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4039,50,0,0,"Remetschwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4040,50,0,0,"Spreitenbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4041,50,0,0,"Stetten AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4044,50,0,0,"Untersiggenthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4045,50,0,0,"Wettingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4046,50,0,0,"Wohlenschwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4047,50,0,0,"Würenlingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4048,50,0,0,"Würenlos AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4049,50,0,0,"Ehrendingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4061,50,0,0,"Arni AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4062,50,0,0,"Berikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4063,50,0,0,"Bremgarten AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4064,50,0,0,"Büttikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4065,50,0,0,"Dottikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4066,50,0,0,"Eggenwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4067,50,0,0,"Fischbach-Göslikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4068,50,0,0,"Hägglingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4071,50,0,0,"Jonen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4072,50,0,0,"Niederwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4073,50,0,0,"Oberlunkhofen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4074,50,0,0,"Oberwil-Lieli AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4075,50,0,0,"Rudolfstetten-Friedlisberg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4076,50,0,0,"Sarmenstorf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4077,50,0,0,"Tägerig AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4078,50,0,0,"Uezwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4079,50,0,0,"Unterlunkhofen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4080,50,0,0,"Villmergen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4081,50,0,0,"Widen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4082,50,0,0,"Wohlen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4083,50,0,0,"Zufikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4084,50,0,0,"Islisberg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4091,50,0,0,"Auenstein AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4092,50,0,0,"Birr AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4093,50,0,0,"Birrhard AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4095,50,0,0,"Brugg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4099,50,0,0,"Habsburg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4100,50,0,0,"Hausen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4104,50,0,0,"Lupfig AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4105,50,0,0,"Mandach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4106,50,0,0,"Mönthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4107,50,0,0,"Mülligen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4110,50,0,0,"Remigen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4111,50,0,0,"Riniken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4112,50,0,0,"Rüfenach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4117,50,0,0,"Thalheim AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4120,50,0,0,"Veltheim AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4121,50,0,0,"Villigen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4122,50,0,0,"Villnachern AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4123,50,0,0,"Windisch AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4124,50,0,0,"Bözberg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4125,50,0,0,"Schinznach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4131,50,0,0,"Beinwil am See AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4132,50,0,0,"Birrwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4134,50,0,0,"Dürrenäsch AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4135,50,0,0,"Gontenschwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4136,50,0,0,"Holziken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4137,50,0,0,"Leimbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4138,50,0,0,"Leutwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4139,50,0,0,"Menziken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4140,50,0,0,"Oberkulm AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4141,50,0,0,"Reinach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4142,50,0,0,"Schlossrued AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4143,50,0,0,"Schmiedrued AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4144,50,0,0,"Schöftland AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4145,50,0,0,"Teufenthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4146,50,0,0,"Unterkulm AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4147,50,0,0,"Zetzwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4161,50,0,0,"Eiken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4163,50,0,0,"Frick AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4164,50,0,0,"Gansingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4165,50,0,0,"Gipf-Oberfrick AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4169,50,0,0,"Kaisten AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4170,50,0,0,"Laufenburg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4172,50,0,0,"Münchwilen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4173,50,0,0,"Oberhof AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4175,50,0,0,"Oeschgen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4176,50,0,0,"Schwaderloch AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4177,50,0,0,"Sisseln AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4181,50,0,0,"Wittnau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4182,50,0,0,"Wölflinswil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4183,50,0,0,"Zeihen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4184,50,0,0,"Mettauertal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4185,50,0,0,"Böztal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4186,50,0,0,"Herznach-Ueken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4191,50,0,0,"Ammerswil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4192,50,0,0,"Boniswil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4193,50,0,0,"Brunegg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4194,50,0,0,"Dintikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4195,50,0,0,"Egliswil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4196,50,0,0,"Fahrwangen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4197,50,0,0,"Hallwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4198,50,0,0,"Hendschiken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4199,50,0,0,"Holderbank AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4200,50,0,0,"Hunzenschwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4201,50,0,0,"Lenzburg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4202,50,0,0,"Meisterschwanden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4203,50,0,0,"Möriken-Wildegg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4204,50,0,0,"Niederlenz AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4205,50,0,0,"Othmarsingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4206,50,0,0,"Rupperswil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4207,50,0,0,"Schafisheim AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4208,50,0,0,"Seengen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4209,50,0,0,"Seon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4210,50,0,0,"Staufen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4221,50,0,0,"Abtwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4222,50,0,0,"Aristau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4223,50,0,0,"Auw AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4224,50,0,0,"Beinwil (Freiamt) AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4226,50,0,0,"Besenbüren AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4227,50,0,0,"Bettwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4228,50,0,0,"Boswil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4229,50,0,0,"Bünzen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4230,50,0,0,"Buttwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4231,50,0,0,"Dietwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4232,50,0,0,"Geltwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4233,50,0,0,"Kallern AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4234,50,0,0,"Merenschwand AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4235,50,0,0,"Mühlau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4236,50,0,0,"Muri AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4237,50,0,0,"Oberrüti AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4238,50,0,0,"Rottenschwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4239,50,0,0,"Sins AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4240,50,0,0,"Waltenschwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4251,50,0,0,"Hellikon AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4252,50,0,0,"Kaiseraugst AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4253,50,0,0,"Magden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4254,50,0,0,"Möhlin AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4255,50,0,0,"Mumpf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4256,50,0,0,"Obermumpf AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4257,50,0,0,"Olsberg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4258,50,0,0,"Rheinfelden AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4259,50,0,0,"Schupfart AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4260,50,0,0,"Stein AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4261,50,0,0,"Wallbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4262,50,0,0,"Wegenstetten AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4263,50,0,0,"Zeiningen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4264,50,0,0,"Zuzgen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4271,50,0,0,"Aarburg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4273,50,0,0,"Bottenwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4274,50,0,0,"Brittnau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4275,50,0,0,"Kirchleerau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4276,50,0,0,"Kölliken AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4277,50,0,0,"Moosleerau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4279,50,0,0,"Murgenthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4280,50,0,0,"Oftringen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4281,50,0,0,"Reitnau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4282,50,0,0,"Rothrist AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4283,50,0,0,"Safenwil AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4284,50,0,0,"Staffelbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4285,50,0,0,"Strengelbach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4286,50,0,0,"Uerkheim AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4287,50,0,0,"Vordemwald AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4288,50,0,0,"Wiliberg AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4289,50,0,0,"Zofingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4303,50,0,0,"Böttstein AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4304,50,0,0,"Döttingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4305,50,0,0,"Endingen AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4306,50,0,0,"Fisibach AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4307,50,0,0,"Full-Reuenthal AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4309,50,0,0,"Klingnau AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4310,50,0,0,"Koblenz AG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
