"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
39.6,60.4,"<b>Änderung des Gesetzes über die Strassenverkehrssteuern: ❌Nein</b>","<b>NA: ❌non</b>","<b>NA: ❌no</b>"
