"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
20.9,79.1,"<b>Verfassungsinitiative «Ja zum Stimmrechtsalter 16!»: ❌Nein</b>","<b>NA: ❌non</b>","<b>NA: ❌no</b>"
