"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
53.4,46.6,"<b>Kredit für den Bau eines interinstitutionellen kantonalen Lagers für Kulturgüter (SIC): ✅Ja</b>","<b>Crédit pour la construction du centre de stockage interinstitutionnel cantonal (SIC): ✅oui</b>","<b>NA: ✅sì</b>"
